name_common,year_ID,team_ID
Michael Blazek,2019,WSN
James Bourque,2019,WSN
Patrick Corbin,2019,WSN
Sean Doolittle,2019,WSN
Brian Dozier,2019,WSN
Roenis Elías,2019,WSN
Erick Fedde,2019,WSN
Matt Grace,2019,WSN
Javy Guerra,2019,WSN
Jeremy Hellickson,2019,WSN
Daniel Hudson,2019,WSN
Dan Jennings,2019,WSN
Kyle McGowin,2019,WSN
Justin Miller,2019,WSN
Gerardo Parra,2019,WSN
Tanner Rainey,2019,WSN
Fernando Rodney,2019,WSN
Trevor Rosenthal,2019,WSN
Joe Ross,2019,WSN
Aníbal Sánchez,2019,WSN
Max Scherzer,2019,WSN
Tony Sipp,2019,WSN
Stephen Strasburg,2019,WSN
Hunter Strickland,2019,WSN
Wander Suero,2019,WSN
Jonny Venters,2019,WSN
Austin Voth,2019,WSN
Austen Williams,2019,WSN
Fernando Abad,2019,SFG
Bryan Abreu,2019,HOU
José Abreu,2019,CHW
Ronald Acuna Jr.,2019,ATL
Cristhian Adames,2019,SFG
Willy Adames,2019,TBR
Jason Adam,2019,TOR
Austin Adams,2019,MIN
Austin Adams,2019,DET
Austin Adams,2019,WSN
Austin Adams,2019,SEA
Chance Adams,2019,NYY
Matt Adams,2019,WSN
Jim Adduci,2019,CHC
Ehire Adrianza,2019,MIN
Dario Agrazal,2019,PIT
Jesús Aguilar,2019,MIL
Jesús Aguilar,2019,TBR
Nick Ahmed,2019,ARI
R.J. Alaniz,2019,SEA
R.J. Alaniz,2019,CIN
Hanser Alberto,2019,BAL
Matt Albers,2019,MIL
Ozzie Albies,2019,ATL
Jorge Alcala,2019,MIN
Sandy Alcantara,2019,MIA
Victor Alcántara,2019,DET
Scott Alexander,2019,LAD
Tyler Alexander,2019,DET
Jorge Alfaro,2019,MIA
Anthony Alford,2019,TOR
Kolby Allard,2019,TEX
Austin Allen,2019,SDP
Cody Allen,2019,LAA
Greg Allen,2019,CLE
Logan Allen,2019,SDP
Logan Allen,2019,CLE
Abraham Almonte,2019,ARI
Yency Almonte,2019,COL
Albert Almora,2019,CHC
Pete Alonso,2019,NYM
Yonder Alonso,2019,CHW
Yonder Alonso,2019,COL
Dan Altavilla,2019,SEA
Aaron Altherr,2019,PHI
Aaron Altherr,2019,SFG
Aaron Altherr,2019,NYM
Jose Altuve,2019,HOU
Jose Alvarez,2019,PHI
José Alvarado,2019,TBR
Yordan Alvarez,2019,HOU
Adbert Alzolay,2019,CHC
Brett Anderson,2019,OAK
Brian Anderson,2019,MIA
Chase Anderson,2019,MIL
Cody Anderson,2019,CLE
Drew Anderson,2019,PHI
Justin Anderson,2019,LAA
Nick Anderson,2019,MIA
Nick Anderson,2019,TBR
Shaun Anderson,2019,SFG
Tanner Anderson,2019,OAK
Tim Anderson,2019,CHW
Tyler Anderson,2019,COL
Matt Andriese,2019,ARI
Elvis Andrus,2019,TEX
Miguel Andujar,2019,NYY
Aristides Aquino,2019,CIN
Víctor Arano,2019,PHI
Pedro Araújo,2019,BAL
Chris Archer,2019,PIT
Orlando Arcia,2019,MIL
Nolan Arenado,2019,COL
Rogelio Armenteros,2019,HOU
Shawn Armstrong,2019,SEA
Shawn Armstrong,2019,BAL
Randy Arozarena,2019,STL
Luis Arraez,2019,MIN
Jake Arrieta,2019,PHI
Christian Arroyo,2019,TBR
Humberto Arteaga,2019,KCR
Willians Astudillo,2019,MIN
Tyler Austin,2019,MIN
Tyler Austin,2019,SFG
Tyler Austin,2019,MIL
Abiatal Avelino,2019,SFG
Alex Avila,2019,ARI
Luis Avilán,2019,NYM
Pedro Avila,2019,SDP
Harrison Bader,2019,STL
Javier Báez,2019,CHC
Michel Báez,2019,SDP
Pedro Báez,2019,LAD
Sandy Báez,2019,DET
Homer Bailey,2019,KCR
Homer Bailey,2019,OAK
Anthony Banda,2019,TBR
Manny Banuelos,2019,CHW
Luke Bard,2019,LAA
Scott Barlow,2019,KCR
Austin Barnes,2019,LAD
Jacob Barnes,2019,MIL
Jacob Barnes,2019,KCR
Matt Barnes,2019,BOS
Tony Barnette,2019,CHC
Tucker Barnhart,2019,CIN
Steven Baron,2019,PIT
Kyle Barraclough,2019,WSN
Kyle Barraclough,2019,SFG
Aaron Barrett,2019,WSN
Franklin Barreto,2019,OAK
Jake Barrett,2019,NYY
Tres Barrera,2019,WSN
Jaime Barria,2019,LAA
Tyler Bashlor,2019,NYM
Anthony Bass,2019,SEA
Chris Bassitt,2019,OAK
Jake Bauers,2019,CLE
Trevor Bauer,2019,CLE
Trevor Bauer,2019,CIN
Gerson Bautista,2019,SEA
Matt Beaty,2019,LAD
Gordon Beckham,2019,DET
Tim Beckham,2019,SEA
David Bednar,2019,SDP
Cam Bedrosian,2019,LAA
Tyler Beede,2019,SFG
Jalen Beeks,2019,TBR
Cody Bellinger,2019,LAD
Josh Bell,2019,PIT
Brandon Belt,2019,SFG
Anthony Bemboom,2019,TBR
Anthony Bemboom,2019,LAA
Andrew Benintendi,2019,BOS
Travis Bergen,2019,SFG
José Berríos,2019,MIN
Jon Berti,2019,MIA
Dellin Betances,2019,NYY
Chad Bettis,2019,COL
Mookie Betts,2019,BOS
Joe Biagini,2019,TOR
Joe Biagini,2019,HOU
Bo Bichette,2019,TOR
Jesse Biddle,2019,ATL
Jesse Biddle,2019,SEA
Jesse Biddle,2019,TEX
Shane Bieber,2019,CLE
Cavan Biggio,2019,TOR
Greg Bird,2019,NYY
Kyle Bird,2019,TEX
Braden Bishop,2019,SEA
Ty Blach,2019,SFG
Ty Blach,2019,BAL
Charlie Blackmon,2019,COL
Paul Blackburn,2019,OAK
Ray Black,2019,SFG
Ray Black,2019,MIL
Alex Blandino,2019,CIN
Michael Blazek,2019,WSN
Richard Bleier,2019,BAL
Jerry Blevins,2019,ATL
Xander Bogaerts,2019,BOS
Ronald Bolaños,2019,SDP
Skye Bolt,2019,OAK
Jorge Bonifacio,2019,KCR
Ryan Borucki,2019,TOR
Buddy Boshers,2019,TOR
David Bote,2019,CHC
Peter Bourjos,2019,LAA
Justin Bour,2019,LAA
James Bourque,2019,WSN
Matt Bowman,2019,CIN
Brad Boxberger,2019,KCR
Matthew Boyd,2019,DET
Brad Brach,2019,CHC
Brad Brach,2019,NYM
Chasen Bradford,2019,SEA
Archie Bradley,2019,ARI
Bobby Bradley,2019,CLE
Jackie Bradley Jr.,2019,BOS
Michael Brantley,2019,HOU
Rob Brantly,2019,PHI
Ryan Brasier,2019,BOS
Steven Brault,2019,PIT
Ryan Braun,2019,MIL
John Brebbia,2019,STL
Alex Bregman,2019,HOU
Brandon Brennan,2019,SEA
Colten Brewer,2019,BOS
Austin Brice,2019,MIA
Jeff Brigham,2019,MIA
Lewis Brinson,2019,MIA
Sócrates Brito,2019,TOR
Zack Britton,2019,NYY
Aaron Brooks,2019,OAK
Aaron Brooks,2019,BAL
Mike Brosseau,2019,TBR
Seth Brown,2019,OAK
Keon Broxton,2019,NYM
Keon Broxton,2019,BAL
Keon Broxton,2019,SEA
Jay Bruce,2019,SEA
Jay Bruce,2019,PHI
Kris Bryant,2019,CHC
Clay Buchholz,2019,TOR
Ryan Buchter,2019,OAK
Walker Buehler,2019,LAD
Madison Bumgarner,2019,SFG
Aaron Bummer,2019,CHW
Dylan Bundy,2019,BAL
Nick Burdi,2019,PIT
Brock Burke,2019,TEX
Corbin Burnes,2019,MIL
Ryan Burr,2019,CHW
Drew Butera,2019,COL
Ty Buttrey,2019,LAA
Byron Buxton,2019,MIN
Asdrúbal Cabrera,2019,TEX
Asdrúbal Cabrera,2019,WSN
Génesis Cabrera,2019,STL
Melky Cabrera,2019,PIT
Miguel Cabrera,2019,DET
Trevor Cahill,2019,LAA
Lorenzo Cain,2019,MIL
Kole Calhoun,2019,LAA
Willie Calhoun,2019,TEX
Johan Camargo,2019,ATL
Jeimer Candelario,2019,DET
Mark Canha,2019,OAK
Griffin Canning,2019,LAA
Robinson Canó,2019,NYM
Matt Carasiti,2019,SEA
Victor Caratini,2019,CHC
Shane Carle,2019,ATL
David Carpenter,2019,TEX
Matt Carpenter,2019,STL
Ryan Carpenter,2019,DET
Carlos Carrasco,2019,CLE
Curt Casali,2019,CIN
Andrew Cashner,2019,BAL
Andrew Cashner,2019,BOS
Nick Castellanos,2019,DET
Nick Castellanos,2019,CHC
Diego Castillo,2019,TBR
José Castillo,2019,SDP
Luis Castillo,2019,CIN
Welington Castillo,2019,CHW
Wilkin Castillo,2019,MIA
Harold Castro,2019,DET
Jason Castro,2019,MIN
Miguel Castro,2019,BAL
Starlin Castro,2019,MIA
Willi Castro,2019,DET
Jake Cave,2019,MIN
Dylan Cease,2019,CHW
Xavier Cedeño,2019,CHC
Juan Centeno,2019,BOS
Francisco Cervelli,2019,PIT
Francisco Cervelli,2019,ATL
Luis Cessa,2019,NYY
Jhoulys Chacín,2019,MIL
Jhoulys Chacín,2019,BOS
Andrew Chafin,2019,ARI
Yu Chang,2019,CLE
Aroldis Chapman,2019,NYY
Matt Chapman,2019,OAK
JT Chargois,2019,LAD
Tyler Chatwood,2019,CHC
Jesse Chavez,2019,TEX
Michael Chavis,2019,BOS
Wei-Yin Chen,2019,MIA
Robinson Chirinos,2019,HOU
Yonny Chirinos,2019,TBR
Ji Man Choi,2019,TBR
Shin-Soo Choo,2019,TEX
Adam Cimber,2019,CLE
Steve Cishek,2019,CHC
José Cisnero,2019,DET
Nick Ciuffo,2019,TBR
Aaron Civale,2019,CLE
Taylor Clarke,2019,ARI
Emmanuel Clase,2019,TEX
Alex Claudio,2019,MIL
Mike Clevinger,2019,CLE
Tyler Clippard,2019,CLE
Alex Cobb,2019,BAL
A.J. Cole,2019,CLE
Gerrit Cole,2019,HOU
Taylor Cole,2019,LAA
Tim Collins,2019,CHC
Zack Collins,2019,CHW
Alex Colomé,2019,CHW
Christian Colón,2019,CIN
Michael Conforto,2019,NYM
Adam Conley,2019,MIA
Willson Contreras,2019,CHC
Sam Coonrod,2019,SFG
Garrett Cooper,2019,MIA
Patrick Corbin,2019,WSN
Franchy Cordero,2019,SDP
Jimmy Cordero,2019,TOR
Jimmy Cordero,2019,CHW
Ryan Cordell,2019,CHW
Carlos Correa,2019,HOU
Nestor Cortes,2019,NYY
Ryan Court,2019,SEA
Dylan Covey,2019,CHW
Kaleb Cowart,2019,LAA
Zack Cozart,2019,LAA
Dylan Cozens,2019,PHI
Brandon Crawford,2019,SFG
J.P. Crawford,2019,SEA
Stefan Crichton,2019,ARI
Kyle Crick,2019,PIT
C.J. Cron,2019,MIN
Kevin Cron,2019,ARI
Nelson Cruz,2019,MIN
Johnny Cueto,2019,SFG
Noel Cuevas,2019,COL
Charlie Culberson,2019,ATL
John Curtiss,2019,LAA
Cheslor Cuthbert,2019,KCR
David Dahl,2019,COL
Travis d'Arnaud,2019,NYM
Travis d'Arnaud,2019,LAD
Travis d'Arnaud,2019,TBR
Yu Darvish,2019,CHC
Zach Davies,2019,MIL
Austin Davis,2019,PHI
Chris Davis,2019,BAL
Jaylin Davis,2019,SFG
J.D. Davis,2019,NYM
Jonathan Davis,2019,TOR
Johnny Davis,2019,TBR
Khris Davis,2019,OAK
Rajai Davis,2019,NYM
Rookie Davis,2019,PIT
Taylor Davis,2019,CHC
Wade Davis,2019,COL
Grant Dayton,2019,ATL
Yonathan Daza,2019,COL
Austin Dean,2019,MIA
Jacob deGrom,2019,NYM
Chase De Jong,2019,MIN
Paul DeJong,2019,STL
José De León,2019,TBR
Nicky Delmonico,2019,CHW
Enyel De Los Santos,2019,PHI
Miguel Del Pozo,2019,LAA
Travis Demeritte,2019,DET
Daniel Descalso,2019,CHC
Anthony DeSclafani,2019,CIN
Delino DeShields,2019,TEX
Ian Desmond,2019,COL
Odrisamer Despaigne,2019,CHW
Ross Detwiler,2019,CHW
Chris Devenski,2019,HOU
Rafael Devers,2019,BOS
Aledmys Díaz,2019,HOU
Edwin Díaz,2019,NYM
Elias Díaz,2019,PIT
Isan Díaz,2019,MIA
Jairo Díaz,2019,COL
Miguel Díaz,2019,SDP
Yandy Díaz,2019,TBR
Yennsy Díaz,2019,TOR
Alex Dickerson,2019,SDP
Alex Dickerson,2019,SFG
Corey Dickerson,2019,PIT
Corey Dickerson,2019,PHI
Phillip Diehl,2019,COL
Jake Diekman,2019,KCR
Jake Diekman,2019,OAK
Derek Dietrich,2019,CIN
Wilmer Difo,2019,WSN
Nick Dini,2019,KCR
Brandon Dixon,2019,DET
Randy Dobnak,2019,MIN
Seranthony Domínguez,2019,PHI
Josh Donaldson,2019,ATL
Sean Doolittle,2019,WSN
Kyle Dowdy,2019,TEX
Brian Dozier,2019,WSN
Hunter Dozier,2019,KCR
Oliver Drake,2019,TBR
Brandon Drury,2019,TOR
Mauricio Dubón,2019,MIL
Mauricio Dubón,2019,SFG
Lucas Duda,2019,KCR
Tyler Duffey,2019,MIN
Danny Duffy,2019,KCR
Matt Duffy,2019,TBR
Steven Duggar,2019,SFG
Robert Dugger,2019,MIA
Zach Duke,2019,CIN
Ryan Dull,2019,OAK
Ryan Dull,2019,NYY
Ryan Dull,2019,TOR
Justin Dunn,2019,SEA
Mike Dunn,2019,COL
Jon Duplantier,2019,ARI
Montana DuRapau,2019,PIT
Adam Duvall,2019,ATL
Jarrod Dyson,2019,ARI
Sam Dyson,2019,SFG
Sam Dyson,2019,MIN
Ryan Eades,2019,MIN
Ryan Eades,2019,BAL
Adam Eaton,2019,WSN
Tommy Edman,2019,STL
Carl Edwards Jr.,2019,CHC
Carl Edwards Jr.,2019,SDP
Jon Edwards,2019,CLE
Zach Eflin,2019,PHI
Jerad Eickhoff,2019,PHI
Roenis Elías,2019,SEA
Roenis Elías,2019,WSN
Chris Ellis,2019,KCR
Jake Elmore,2019,PIT
Edwin Encarnación,2019,SEA
Edwin Encarnación,2019,NYY
Adam Engel,2019,CHW
Nathan Eovaldi,2019,BOS
Robbie Erlin,2019,SDP
Phil Ervin,2019,CIN
Eduardo Escobar,2019,ARI
Luis Escobar,2019,PIT
Thomas Eshelman,2019,BAL
Carlos Estévez,2019,COL
Marco Estrada,2019,OAK
Thairo Estrada,2019,NYY
Pete Fairbanks,2019,TEX
Pete Fairbanks,2019,TBR
Jeurys Familia,2019,NYM
Jake Faria,2019,TBR
Jake Faria,2019,MIL
Buck Farmer,2019,DET
Kyle Farmer,2019,CIN
Luke Farrell,2019,TEX
Erick Fedde,2019,WSN
Tim Federowicz,2019,TEX
Ryan Feierabend,2019,TOR
Michael Feliz,2019,PIT
Caleb Ferguson,2019,LAD
José Fernández,2019,DET
Junior Fernández,2019,STL
Matt Festa,2019,SEA
Mike Fiers,2019,OAK
Heath Fillmyer,2019,KCR
Derek Fisher,2019,HOU
Derek Fisher,2019,TOR
Jack Flaherty,2019,STL
Ryan Flaherty,2019,CLE
David Fletcher,2019,LAA
Chris Flexen,2019,NYM
Wilmer Flores,2019,ARI
Dylan Floro,2019,LAD
Tyler Flowers,2019,ATL
Brian Flynn,2019,KCR
Mike Foltynewicz,2019,ATL
Wilmer Font,2019,TBR
Wilmer Font,2019,NYM
Wilmer Font,2019,TOR
Mike Ford,2019,NYY
Logan Forsythe,2019,TEX
Dexter Fowler,2019,STL
Jake Fraley,2019,SEA
Enderson Franco,2019,SFG
Maikel Franco,2019,PHI
Ty France,2019,SDP
Caleb Frare,2019,CHW
Adam Frazier,2019,PIT
Clint Frazier,2019,NYY
Todd Frazier,2019,NYM
Kyle Freeland,2019,COL
Freddie Freeman,2019,ATL
Mike Freeman,2019,CLE
Sam Freeman,2019,LAA
David Freese,2019,LAD
David Freitas,2019,SEA
David Freitas,2019,MIL
Max Fried,2019,ATL
Jace Fry,2019,CHW
Paul Fry,2019,BAL
Joshua Fuentes,2019,COL
Carson Fulmer,2019,CHW
Drew Gagnon,2019,NYM
Rocky Gale,2019,LAD
Cam Gallagher,2019,KCR
Giovanny Gallegos,2019,STL
Zac Gallen,2019,MIA
Zac Gallen,2019,ARI
Isaac Galloway,2019,MIA
Joey Gallo,2019,TEX
Freddy Galvis,2019,TOR
Freddy Galvis,2019,CIN
Ben Gamel,2019,MIL
John Gant,2019,STL
Aramis Garcia,2019,SFG
Avisaíl García,2019,TBR
Bryan Garcia,2019,DET
Edgar García,2019,PHI
Greg Garcia,2019,SDP
Jarlín García,2019,MIA
Leury Garcia,2019,CHW
Luis García,2019,LAA
Rico Garcia,2019,COL
Robel García,2019,CHC
Yimi García,2019,LAD
Brett Gardner,2019,NYY
Kyle Garlick,2019,LAD
Dustin Garneau,2019,LAA
Dustin Garneau,2019,OAK
Amir Garrett,2019,CIN
Reed Garrett,2019,DET
Ryan Garton,2019,SEA
Mitch Garver,2019,MIN
Kevin Gausman,2019,ATL
Kevin Gausman,2019,CIN
Sam Gaviglio,2019,TOR
Cory Gearrin,2019,SEA
Cory Gearrin,2019,NYY
Scooter Gennett,2019,CIN
Scooter Gennett,2019,SFG
Mike Gerber,2019,SFG
Domingo Germán,2019,NYY
Ian Gibaut,2019,TBR
Ian Gibaut,2019,TEX
Kyle Gibson,2019,MIN
Ken Giles,2019,TOR
Sean Gilmartin,2019,BAL
Kevin Ginkel,2019,ARI
Lucas Giolito,2019,CHW
Mychal Givens,2019,BAL
Tyler Glasnow,2019,TBR
Zack Godley,2019,ARI
Zack Godley,2019,TOR
Ryan Goins,2019,CHW
Paul Goldschmidt,2019,STL
Yan Gomes,2019,WSN
Carlos Gómez,2019,NYM
Jeanmar Gómez,2019,TEX
Tony Gonsolin,2019,LAD
Carlos González,2019,CLE
Carlos González,2019,CHC
Chi Chi González,2019,COL
Erik González,2019,PIT
Gio Gonzalez,2019,MIL
Marwin Gonzalez,2019,MIN
Marco Gonzales,2019,SEA
Niko Goodrum,2019,DET
Brian Goodwin,2019,LAA
Nick Goody,2019,CLE
Alex Gordon,2019,KCR
Dee Strange-Gordon,2019,SEA
Terrance Gore,2019,KCR
Phil Gosselin,2019,PHI
Trevor Gott,2019,SFG
Yuli Gurriel,2019,HOU
Matt Grace,2019,WSN
Curtis Granderson,2019,MIA
Yasmani Grandal,2019,MIL
Brusdar Graterol,2019,MIN
Juan Graterol,2019,CIN
Jon Gray,2019,COL
Sonny Gray,2019,CIN
Chad Green,2019,NYY
Shane Greene,2019,DET
Shane Greene,2019,ATL
Zach Green,2019,SFG
Luke Gregerson,2019,STL
Didi Gregorius,2019,NYY
Grayson Greiner,2019,DET
Zack Greinke,2019,ARI
Zack Greinke,2019,HOU
Randal Grichuk,2019,TOR
Trent Grisham,2019,MIL
Robbie Grossman,2019,OAK
Zac Grotz,2019,SEA
Deivy Grullón,2019,PHI
Robert Gsellman,2019,NYM
Reymin Guduan,2019,HOU
Deolis Guerra,2019,MIL
Javy Guerra,2019,TOR
Javy Guerra,2019,WSN
Javy Guerra,2019,SDP
Junior Guerra,2019,MIL
Tayron Guerrero,2019,MIA
Taylor Guerrieri,2019,TEX
Vladimir Guerrero Jr.,2019,TOR
Taylor Guilbeau,2019,SEA
Luis Guillorme,2019,NYM
Lourdes Gurriel Jr.,2019,TOR
Jandel Gustave,2019,SFG
Kelvin Gutiérrez,2019,KCR
Ronald Guzmán,2019,TEX
Jedd Gyorko,2019,STL
Jedd Gyorko,2019,LAD
Eric Haase,2019,CLE
Josh Hader,2019,MIL
Sam Haggerty,2019,NYM
Jesse Hahn,2019,KCR
David Hale,2019,NYY
Matt Hall,2019,DET
Cole Hamels,2019,CHC
Billy Hamilton,2019,KCR
Billy Hamilton,2019,ATL
J.D. Hammer,2019,PHI
Garrett Hampson,2019,COL
Brad Hand,2019,CLE
Mitch Haniger,2019,SEA
Alen Hanson,2019,TOR
Ian Happ,2019,CHC
J.A. Happ,2019,NYY
Blaine Hardy,2019,DET
Bryce Harper,2019,PHI
Ryne Harper,2019,MIN
Josh Harrison,2019,DET
Will Harris,2019,HOU
Donnie Hart,2019,MIL
Donnie Hart,2019,NYM
Geoff Hartlieb,2019,PIT
Hunter Harvey,2019,BAL
Joe Harvey,2019,NYY
Joe Harvey,2019,COL
Matt Harvey,2019,LAA
Adam Haseley,2019,PHI
Austin Hays,2019,BAL
Ryon Healy,2019,SEA
Andrew Heaney,2019,LAA
Taylor Hearn,2019,TEX
Adeiny Hechavarria,2019,NYM
Adeiny Hechavarria,2019,ATL
Austin Hedges,2019,SDP
Scott Heineman,2019,TEX
Tyler Heineman,2019,MIA
Ben Heller,2019,NYY
Jeremy Hellickson,2019,WSN
Ryan Helsley,2019,STL
Heath Hembree,2019,BOS
Kyle Hendricks,2019,CHC
Liam Hendriks,2019,OAK
Guillermo Heredia,2019,TBR
Jimmy Herget,2019,CIN
Michael Hermosillo,2019,LAA
César Hernández,2019,PHI
David Hernandez,2019,CIN
Darwinzon Hernández,2019,BOS
Elieser Hernández,2019,MIA
Enrique Hernández,2019,LAD
Félix Hernández,2019,SEA
Gorkys Hernández,2019,BOS
Jonathan Hernández,2019,TEX
Marco Hernández,2019,BOS
Teoscar Hernández,2019,TOR
Kelvin Herrera,2019,CHW
Odúbel Herrera,2019,PHI
Rosell Herrera,2019,MIA
Chris Herrmann,2019,OAK
David Hess,2019,BAL
Jason Heyward,2019,CHC
Aaron Hicks,2019,NYY
John Hicks,2019,DET
Jordan Hicks,2019,STL
Kyle Higashioka,2019,NYY
Trevor Hildenberger,2019,MIN
Sam Hilliard,2019,COL
Rich Hill,2019,LAD
Tim Hill,2019,KCR
Yoshihisa Hirano,2019,ARI
Keston Hiura,2019,MIL
Nico Hoerner,2019,CHC
Jeff Hoffman,2019,COL
Bryan Holaday,2019,MIA
Jonathan Holder,2019,NYY
Derek Holland,2019,SFG
Derek Holland,2019,CHC
Greg Holland,2019,ARI
Clay Holmes,2019,PIT
Brock Holt,2019,BOS
Rhys Hoskins,2019,PHI
Eric Hosmer,2019,SDP
Adrian Houser,2019,MIL
Sam Howard,2019,COL
James Hoyt,2019,CLE
Wei-Chieh Huang,2019,TEX
Daniel Hudson,2019,TOR
Daniel Hudson,2019,WSN
Dakota Hudson,2019,STL
Joe Hudson,2019,STL
Jared Hughes,2019,CIN
Jared Hughes,2019,PHI
Danny Hultzen,2019,CHC
Nick Hundley,2019,OAK
Tommy Hunter,2019,PHI
Chris Iannetta,2019,COL
José Iglesias,2019,CIN
Raisel Iglesias,2019,CIN
Ender Inciarte,2019,ATL
Cole Irvin,2019,PHI
Alex Jackson,2019,ATL
Drew Jackson,2019,BAL
Edwin Jackson,2019,TOR
Edwin Jackson,2019,DET
Jay Jackson,2019,MIL
Luke Jackson,2019,ATL
Josh James,2019,HOU
Travis Jankowski,2019,SDP
Danny Jansen,2019,TOR
Kenley Jansen,2019,LAD
Jon Jay,2019,CHW
Jeremy Jeffress,2019,MIL
Dan Jennings,2019,WSN
Williams Jerez,2019,SFG
Williams Jerez,2019,PIT
Jake Jewell,2019,LAA
Eduardo Jiménez,2019,DET
Eloy Jiménez,2019,CHW
Joe Jiménez,2019,DET
Connor Joe,2019,SFG
Brian Johnson,2019,BOS
DJ Johnson,2019,COL
Adam Jones,2019,ARI
JaCoby Jones,2019,DET
Nate Jones,2019,CHW
Caleb Joseph,2019,ARI
Corban Joseph,2019,OAK
Corban Joseph,2019,SFG
Corban Joseph,2019,PIT
Matt Joyce,2019,ATL
Aaron Judge,2019,NYY
Jakob Junis,2019,KCR
Ariel Jurado,2019,TEX
Tommy Kahnle,2019,NYY
Jung Ho Kang,2019,PIT
James Karinchak,2019,CLE
Nate Karns,2019,BAL
Anthony Kay,2019,TOR
Keone Kela,2019,PIT
Brad Keller,2019,KCR
Kyle Keller,2019,MIA
Mitch Keller,2019,PIT
Shawn Kelley,2019,TEX
Trevor Kelley,2019,BOS
Carson Kelly,2019,ARI
Joe Kelly,2019,LAD
Merrill Kelly,2019,ARI
Matt Kemp,2019,CIN
Tony Kemp,2019,HOU
Tony Kemp,2019,CHC
Howie Kendrick,2019,WSN
Ian Kennedy,2019,KCR
Max Kepler,2019,MIN
Clayton Kershaw,2019,LAD
Dallas Keuchel,2019,ATL
Carter Kieboom,2019,WSN
Kevin Kiermaier,2019,TBR
Yusei Kikuchi,2019,SEA
Craig Kimbrel,2019,CHC
Isiah Kiner-Falefa,2019,TEX
Scott Kingery,2019,PHI
Nick Kingham,2019,PIT
Nick Kingham,2019,TOR
Michael King,2019,NYY
Tyler Kinley,2019,MIA
Ian Kinsler,2019,SDP
Brandon Kintzler,2019,CHC
Jason Kipnis,2019,CLE
Andrew Kittredge,2019,TBR
Branden Kline,2019,BAL
Corey Kluber,2019,CLE
Andrew Knapp,2019,PHI
Andrew Knizner,2019,STL
Matt Koch,2019,ARI
Adam Kolarek,2019,TBR
Adam Kolarek,2019,LAD
Kevin Kramer,2019,PIT
Erik Kratz,2019,SFG
Erik Kratz,2019,TBR
Joel Kuhnel,2019,CIN
Juan Lagares,2019,NYM
Brady Lail,2019,NYY
Travis Lakins Sr.,2019,BOS
Ryan LaMarre,2019,MIN
Peter Lambert,2019,COL
Jake Lamb,2019,ARI
Dinelson Lamet,2019,SDP
Tommy La Stella,2019,LAA
Eric Lauer,2019,SDP
Ramón Laureano,2019,OAK
Ryan Lavarnway,2019,CIN
Derek Law,2019,TOR
Mike Leake,2019,SEA
Mike Leake,2019,ARI
Wade LeBlanc,2019,SEA
José Leclerc,2019,TEX
DJ LeMahieu,2019,NYY
Dominic Leone,2019,STL
Sandy León,2019,BOS
Jon Lester,2019,CHC
Kyle Lewis,2019,SEA
Domingo Leyba,2019,ARI
Francisco Lindor,2019,CLE
Tzu-Wei Lin,2019,BOS
Francisco Liriano,2019,PIT
Zack Littell,2019,MIN
Ben Lively,2019,KCR
Jonathan Loáisiga,2019,NYY
Tim Locastro,2019,ARI
Walker Lockett,2019,NYM
Evan Longoria,2019,SFG
Shed Long Jr.,2019,SEA
Tim Lopes,2019,SEA
Jorge López,2019,KCR
Nicky Lopez,2019,KCR
Pablo López,2019,MIA
Reynaldo López,2019,CHW
Yoan López,2019,ARI
Michael Lorenzen,2019,CIN
Aaron Loup,2019,SDP
Richard Lovelady,2019,KCR
Brandon Lowe,2019,TBR
Nathaniel Lowe,2019,TBR
Jed Lowrie,2019,NYM
Josh Lucas,2019,BAL
Joey Lucchesi,2019,SDP
Elvis Luciano,2019,TOR
Jonathan Lucroy,2019,LAA
Jonathan Lucroy,2019,CHC
Dawel Lugo,2019,DET
Seth Lugo,2019,NYM
Jordan Luplow,2019,CLE
Gavin Lux,2019,LAD
Jesús Luzardo,2019,OAK
Jordan Lyles,2019,PIT
Jordan Lyles,2019,MIL
Lance Lynn,2019,TEX
Tyler Lyons,2019,PIT
Tyler Lyons,2019,NYY
Manny Machado,2019,SDP
Kenta Maeda,2019,LAD
Matt Magill,2019,MIN
Matt Magill,2019,SEA
Tyler Mahle,2019,CIN
Mikie Mahtook,2019,DET
Luke Maile,2019,TOR
Martín Maldonado,2019,KCR
Martín Maldonado,2019,CHC
Martín Maldonado,2019,HOU
Sean Manaea,2019,OAK
Trey Mancini,2019,BAL
Joe Mantiply,2019,NYY
Dillon Maples,2019,CHC
Nick Margevicius,2019,SDP
Manuel Margot,2019,SDP
Jake Marisnick,2019,HOU
Nick Markakis,2019,ATL
Parker Markel,2019,SEA
Parker Markel,2019,PIT
Germán Márquez,2019,COL
Deven Marrero,2019,MIA
Evan Marshall,2019,CHW
Ketel Marte,2019,ARI
Starling Marte,2019,PIT
Brett Martin,2019,TEX
Carlos Martinez,2019,STL
Chris Martin,2019,TEX
Chris Martin,2019,ATL
Corbin Martin,2019,HOU
Jason Martin,2019,PIT
J.D. Martinez,2019,BOS
José Martínez,2019,STL
Leonys Martín,2019,CLE
Nick Martini,2019,OAK
Nick Martini,2019,SDP
Richie Martin,2019,BAL
Russell Martin,2019,LAD
James Marvel,2019,PIT
Jeff Mathis,2019,TEX
